,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,Travel company,Name,VIP,RoomService,FoodCourt,Travel Outcome
5252,5603_01,,False,E/365/S,TRAPPIST-1e,34.0,Tulsa Inc,Kocha Cluitty,False,170.0,1256.0,Succesfully reached Destination
5253,5606_01,Europa,True,B/213/S,55 Cancri e,45.0,Blue Horizon,Algor Paterpad,False,0.0,0.0,Succesfully reached Destination
5254,5606_02,Europa,False,B/213/S,TRAPPIST-1e,31.0,Tulsa Inc,Brab Dectory,False,0.0,1219.0,Reached wrong destination
5255,5608_01,Earth,False,F/1164/P,TRAPPIST-1e,14.0,Blue Horizon,Son Mclainez,False,30.0,757.0,Reached wrong destination
5256,5609_01,Earth,False,G/897/P,TRAPPIST-1e,23.0,Tulsa Inc,Breney Russon,False,765.0,5.0,Succesfully reached Destination
5257,5610_01,Europa,True,B/214/S,TRAPPIST-1e,61.0,Tulsa Inc,Tach Dicely,False,0.0,0.0,Failed to reach
5258,5610_02,Europa,False,B/214/S,55 Cancri e,54.0,Blue Horizon,Atinon Dicely,True,0.0,7996.0,Failed to reach
5259,5611_01,Europa,True,D/171/S,TRAPPIST-1e,28.0,Tulsa Inc,Medion Clutchor,False,0.0,0.0,Succesfully reached Destination
5260,5611_02,Europa,False,D/171/S,TRAPPIST-1e,46.0,Blue Horizon,Grum Clutchor,False,0.0,3477.0,Failed to reach
5261,5613_01,Earth,False,F/1072/S,TRAPPIST-1e,32.0,Tulsa Inc,Leene Hardonald,False,125.0,874.0,Failed to reach
5262,5614_01,Earth,True,G/906/S,55 Cancri e,49.0,Tulsa Inc,Tyrony Coolerson,False,0.0,0.0,Reached wrong destination
5263,5615_01,Earth,True,G/907/S,55 Cancri e,20.0,Tulsa Inc,Tine Wardendez,False,0.0,0.0,Reached wrong destination
5264,5616_01,Earth,False,F/1073/S,PSO J318.5-22,25.0,Tulsa Inc,Yolace Fryersonis,False,458.0,240.0,Reached wrong destination
5265,5618_01,Earth,False,F/1075/S,TRAPPIST-1e,19.0,Blue Horizon,Jenn Lynnerett,False,0.0,785.0,Reached wrong destination
5266,5619_01,Earth,True,G/908/S,55 Cancri e,28.0,Tulsa Inc,Gordo Freder,False,0.0,0.0,Failed to reach
5267,5622_01,Earth,False,F/1076/S,TRAPPIST-1e,68.0,Tulsa Inc,Jenn Nolds,False,0.0,0.0,Succesfully reached Destination
5268,5623_01,Earth,True,G/898/P,TRAPPIST-1e,16.0,Tulsa Inc,Helly Gouldensen,False,0.0,0.0,Succesfully reached Destination
5269,5625_01,Mars,True,E/352/P,TRAPPIST-1e,19.0,Tulsa Inc,Trise Cart,False,0.0,0.0,Reached wrong destination
5270,5625_02,Mars,,E/352/P,PSO J318.5-22,49.0,Tulsa Inc,Cros Nane,False,0.0,0.0,Failed to reach
5271,5625_03,Mars,False,E/352/P,TRAPPIST-1e,15.0,Tulsa Inc,Ming Cart,False,890.0,9.0,Reached wrong destination
5272,5625_04,Mars,True,E/352/P,TRAPPIST-1e,26.0,Blue Horizon,Tops Cart,False,0.0,0.0,Reached wrong destination
5273,5625_05,Mars,False,E/352/P,TRAPPIST-1e,22.0,Tulsa Inc,,False,804.0,0.0,Succesfully reached Destination
5274,5626_01,Earth,True,G/911/S,PSO J318.5-22,23.0,Tulsa Inc,Fayen Vinston,False,0.0,0.0,Failed to reach
5275,5627_01,Earth,False,G/899/P,TRAPPIST-1e,31.0,Blue Horizon,Nelsie Stanters,False,0.0,0.0,Reached wrong destination
5276,5628_01,Earth,True,G/900/P,TRAPPIST-1e,27.0,Tulsa Inc,Ebonya Potthews,False,0.0,0.0,Failed to reach
5277,5629_01,Earth,True,G/901/P,TRAPPIST-1e,28.0,Blue Horizon,Jaye Sterson,False,0.0,,Reached wrong destination
5278,5631_01,Earth,False,F/1166/P,TRAPPIST-1e,20.0,Tulsa Inc,Bel Boltond,False,47.0,0.0,Succesfully reached Destination
5279,5637_01,Earth,False,F/1168/P,TRAPPIST-1e,43.0,Blue Horizon,Sonard Simson,False,1.0,8.0,Reached wrong destination
5280,5639_01,Earth,False,G/913/S,TRAPPIST-1e,22.0,Blue Horizon,Bel Ewins,False,19.0,9.0,Failed to reach
5281,5640_01,Europa,True,E/368/S,TRAPPIST-1e,27.0,Tulsa Inc,Kaffias Rinicapead,False,0.0,0.0,Reached wrong destination
5282,5642_01,Europa,True,B/216/S,,35.0,Tulsa Inc,Geonkaa Supred,False,0.0,0.0,Succesfully reached Destination
5283,5642_02,Europa,True,,55 Cancri e,37.0,Blue Horizon,Isoton Supred,False,0.0,0.0,Succesfully reached Destination
5284,5643_01,Mars,False,F/1077/S,TRAPPIST-1e,24.0,Blue Horizon,Latsts Karte,False,158.0,0.0,Reached wrong destination
5285,5643_02,Mars,False,F/1077/S,55 Cancri e,18.0,Tulsa Inc,,False,2803.0,0.0,Reached wrong destination
5286,5643_03,Mars,False,F/1077/S,TRAPPIST-1e,15.0,Tulsa Inc,Eaturs Karte,False,643.0,0.0,Reached wrong destination
5287,5644_01,Mars,False,F/1169/P,TRAPPIST-1e,28.0,Blue Horizon,Gut Hake,False,1909.0,0.0,Reached wrong destination
5288,5645_01,Earth,False,F/1078/S,TRAPPIST-1e,24.0,Tulsa Inc,Olly Wagnerray,False,0.0,117.0,Reached wrong destination
5289,5646_01,Mars,True,F/1079/S,55 Cancri e,39.0,Tulsa Inc,,False,0.0,0.0,Failed to reach
5290,5647_01,Europa,True,C/178/P,TRAPPIST-1e,35.0,Blue Horizon,Dyonevi Matoltuble,False,0.0,,Failed to reach
5291,5647_02,Europa,False,C/178/P,55 Cancri e,52.0,Blue Horizon,Chabih Matoltuble,False,0.0,1425.0,Reached wrong destination
5292,5647_03,Europa,False,C/178/P,TRAPPIST-1e,48.0,Tulsa Inc,Majoram Tachor,False,0.0,,Reached wrong destination
5293,5648_01,Europa,False,C/179/P,55 Cancri e,27.0,Blue Horizon,Edaruma Braned,False,332.0,918.0,Reached wrong destination
5294,5648_02,Europa,False,C/179/P,55 Cancri e,50.0,Tulsa Inc,Unukath Braned,False,0.0,103.0,Reached wrong destination
5295,5650_01,Earth,False,G/902/P,TRAPPIST-1e,24.0,Blue Horizon,Elsane Coopezmaney,False,56.0,22.0,Succesfully reached Destination
5296,5651_01,Earth,False,G/915/S,PSO J318.5-22,26.0,Blue Horizon,Kentha Franton,False,807.0,0.0,Failed to reach
5297,5652_01,Earth,False,F/1171/P,TRAPPIST-1e,24.0,Blue Horizon,Erice Franchaney,False,215.0,0.0,Succesfully reached Destination
5298,5653_01,Earth,True,G/903/P,TRAPPIST-1e,15.0,Blue Horizon,Hanne Wardendez,False,0.0,0.0,Failed to reach
5299,5655_01,Earth,False,F/1172/P,PSO J318.5-22,42.0,Tulsa Inc,Laude Browlerson,False,1188.0,39.0,Failed to reach
5300,5659_01,Earth,False,F/1175/P,TRAPPIST-1e,51.0,Blue Horizon,Letta Alberts,False,0.0,0.0,Failed to reach
5301,5661_01,Earth,False,E/355/P,PSO J318.5-22,43.0,Blue Horizon,Elany Ellahan,False,635.0,53.0,Reached wrong destination
5302,5661_02,Earth,True,G/905/P,55 Cancri e,31.0,Tulsa Inc,Vane Ellahan,False,0.0,0.0,Succesfully reached Destination
5303,5662_01,Earth,True,G/916/S,TRAPPIST-1e,14.0,Blue Horizon,Alendy Wolferguson,False,0.0,0.0,Failed to reach
5304,5662_02,Earth,False,F/1080/S,TRAPPIST-1e,31.0,Tulsa Inc,Karia Wolferguson,False,13.0,0.0,Succesfully reached Destination
5305,5663_01,Europa,False,A/71/S,TRAPPIST-1e,33.0,Tulsa Inc,Alsuud Ressing,False,0.0,1513.0,Succesfully reached Destination
5306,5667_01,Earth,False,G/906/P,55 Cancri e,21.0,Tulsa Inc,Moniey Combson,False,0.0,496.0,Failed to reach
5307,5671_01,Earth,False,G/907/P,TRAPPIST-1e,13.0,Blue Horizon,Berly Acobsond,False,56.0,1706.0,Succesfully reached Destination
5308,5673_01,Earth,False,F/1083/S,TRAPPIST-1e,29.0,Blue Horizon,Pattin Bradlerson,False,286.0,545.0,Reached wrong destination
5309,5674_01,Europa,False,B/217/S,TRAPPIST-1e,22.0,Blue Horizon,Alrain Unsible,False,0.0,11594.0,Failed to reach
5310,5677_01,Mars,False,E/357/P,TRAPPIST-1e,22.0,Blue Horizon,Hoces Fisun,False,1035.0,0.0,Reached wrong destination
5311,5679_01,Earth,True,G/920/S,PSO J318.5-22,18.0,Tulsa Inc,Loise Casonston,False,0.0,0.0,Reached wrong destination
5312,5679_02,Earth,True,G/920/S,55 Cancri e,35.0,Tulsa Inc,Shelle Casonston,False,0.0,0.0,Failed to reach
5313,5679_03,Earth,True,G/920/S,TRAPPIST-1e,20.0,Tulsa Inc,Jennya Casonston,False,0.0,0.0,Reached wrong destination
5314,5680_01,Earth,False,E/359/P,TRAPPIST-1e,18.0,Tulsa Inc,Ryanne Blanglison,False,0.0,0.0,Failed to reach
5315,5681_01,Earth,True,G/921/S,TRAPPIST-1e,66.0,Blue Horizon,Jodip Ellson,False,0.0,0.0,Failed to reach
5316,5684_01,,True,B/218/S,TRAPPIST-1e,33.0,Tulsa Inc,Zaninon Busive,False,0.0,0.0,Failed to reach
5317,5684_02,Europa,True,B/218/S,55 Cancri e,48.0,Tulsa Inc,Azhah Busive,False,0.0,0.0,Succesfully reached Destination
5318,5684_03,Europa,False,B/218/S,55 Cancri e,38.0,Blue Horizon,Genubik Busive,False,0.0,1198.0,Reached wrong destination
5319,5684_04,Europa,True,B/218/S,TRAPPIST-1e,62.0,Blue Horizon,Okulus Folhal,False,0.0,0.0,Succesfully reached Destination
5320,5685_01,Earth,True,G/910/P,TRAPPIST-1e,19.0,Tulsa Inc,Ianne Bryants,False,0.0,0.0,Reached wrong destination
5321,5686_01,Mars,False,,55 Cancri e,44.0,Blue Horizon,Lix Cry,False,2267.0,0.0,Reached wrong destination
5322,5686_02,Mars,False,D/180/P,55 Cancri e,25.0,Tulsa Inc,Pil Cry,False,1410.0,123.0,Failed to reach
5323,5687_01,Earth,False,F/1179/P,TRAPPIST-1e,15.0,Tulsa Inc,Erie Mccarry,False,348.0,1627.0,Succesfully reached Destination
5324,5688_01,Earth,False,F/1084/S,TRAPPIST-1e,20.0,Tulsa Inc,Isaacy Newtontoss,False,12.0,177.0,Succesfully reached Destination
5325,5689_01,Earth,False,F/1180/P,TRAPPIST-1e,34.0,Blue Horizon,Raceky Scotterkins,False,233.0,0.0,Failed to reach
5326,5692_01,Mars,False,E/360/P,TRAPPIST-1e,23.0,Blue Horizon,Mele Madan,False,821.0,0.0,Reached wrong destination
5327,5693_01,Earth,False,F/1087/S,TRAPPIST-1e,45.0,Blue Horizon,Hellia Blacks,False,0.0,0.0,Failed to reach
5328,5695_01,Earth,True,G/922/S,TRAPPIST-1e,39.0,Blue Horizon,Brene Collinson,False,0.0,0.0,Failed to reach
5329,5696_01,Earth,True,G/911/P,PSO J318.5-22,33.0,Blue Horizon,Janney Mcgoway,False,0.0,0.0,Failed to reach
5330,5698_01,Earth,False,F/1088/S,TRAPPIST-1e,14.0,Blue Horizon,Natha Mulley,False,0.0,0.0,Failed to reach
5331,5698_02,Earth,False,G/923/S,TRAPPIST-1e,26.0,Tulsa Inc,,False,178.0,0.0,Succesfully reached Destination
5332,5700_01,Earth,True,G/924/S,TRAPPIST-1e,47.0,Blue Horizon,Coreen Ricks,False,0.0,0.0,Succesfully reached Destination
5333,5701_01,Mars,True,D/173/S,TRAPPIST-1e,,Tulsa Inc,Caper Fincy,False,0.0,0.0,Reached wrong destination
5334,5702_01,Earth,True,G/912/P,55 Cancri e,28.0,Blue Horizon,Katiey Estron,False,0.0,0.0,Failed to reach
5335,5704_01,Earth,True,G/913/P,TRAPPIST-1e,22.0,Tulsa Inc,Melara Callowery,False,0.0,0.0,Succesfully reached Destination
5336,5705_01,Earth,True,G/925/S,TRAPPIST-1e,17.0,Blue Horizon,Letty Chanan,False,0.0,0.0,Reached wrong destination
5337,5706_01,Earth,False,F/1090/S,TRAPPIST-1e,16.0,Blue Horizon,Norahe Kerrealds,False,0.0,458.0,Reached wrong destination
5338,5706_02,Earth,False,G/926/S,TRAPPIST-1e,9.0,Tulsa Inc,Tricki Marshopper,False,0.0,0.0,Succesfully reached Destination
5339,5707_01,Earth,False,F/1091/S,TRAPPIST-1e,15.0,Blue Horizon,Emmax Alvasquez,False,0.0,0.0,Reached wrong destination
5340,5709_01,Europa,False,C/215/S,TRAPPIST-1e,33.0,Tulsa Inc,Asellum Amblereld,False,0.0,4372.0,Failed to reach
5341,5710_01,Earth,False,F/1092/S,TRAPPIST-1e,61.0,Blue Horizon,Jeanie Sterson,False,0.0,166.0,Reached wrong destination
5342,5711_01,Earth,False,F/1183/P,TRAPPIST-1e,19.0,Tulsa Inc,Daryla Mullericer,False,,0.0,Failed to reach
5343,5712_01,Europa,True,E/371/S,TRAPPIST-1e,61.0,Blue Horizon,Dabik Mostedry,False,0.0,0.0,Failed to reach
5344,5713_01,Earth,False,G/915/P,TRAPPIST-1e,42.0,Blue Horizon,Lawren Blangibson,False,0.0,29.0,Failed to reach
5345,5714_01,Earth,False,G/916/P,TRAPPIST-1e,4.0,Blue Horizon,Katen Farleyatton,False,0.0,0.0,Failed to reach
5346,5714_02,Earth,False,G/916/P,TRAPPIST-1e,12.0,Blue Horizon,Rayle Farleyatton,False,0.0,0.0,Failed to reach
5347,5714_03,Earth,False,G/916/P,TRAPPIST-1e,0.0,Blue Horizon,Bobina Hamcmahon,,0.0,0.0,Succesfully reached Destination
5348,5714_04,Earth,True,G/916/P,TRAPPIST-1e,19.0,Blue Horizon,Sanda Hamcmahon,False,0.0,0.0,Reached wrong destination
5349,5714_05,Earth,True,G/916/P,TRAPPIST-1e,,Blue Horizon,Robyna Hamcmahon,False,0.0,0.0,Failed to reach
5350,5716_01,Earth,False,F/1093/S,PSO J318.5-22,29.0,Tulsa Inc,Gabrin Jimes,False,0.0,173.0,Reached wrong destination
5351,5717_01,Earth,False,G/917/P,TRAPPIST-1e,59.0,Blue Horizon,Wardan Fowles,False,0.0,664.0,Failed to reach
5352,5718_01,Earth,True,G/927/S,TRAPPIST-1e,20.0,Blue Horizon,Racyle Kaney,False,0.0,0.0,Succesfully reached Destination
5353,5719_01,Earth,False,G/918/P,TRAPPIST-1e,70.0,Blue Horizon,Ireen Tranciams,False,390.0,0.0,Succesfully reached Destination
5354,5719_02,Earth,True,G/918/P,TRAPPIST-1e,3.0,Blue Horizon,Min Tranciams,False,0.0,0.0,Succesfully reached Destination
5355,5721_01,Europa,True,B/219/S,TRAPPIST-1e,37.0,Blue Horizon,Giedia Mostedry,False,0.0,0.0,Reached wrong destination
5356,5721_02,Europa,False,B/219/S,TRAPPIST-1e,58.0,Blue Horizon,Scellus Mostedry,False,0.0,1975.0,Reached wrong destination
5357,5722_01,Earth,False,G/928/S,TRAPPIST-1e,44.0,Tulsa Inc,Joyces Ington,False,69.0,0.0,Reached wrong destination
5358,5723_01,Mars,True,E/372/S,TRAPPIST-1e,24.0,Blue Horizon,Quakes Puff,False,0.0,0.0,Reached wrong destination
5359,5724_01,Earth,True,G/919/P,PSO J318.5-22,20.0,Tulsa Inc,Eduard Sweenez,False,0.0,0.0,Succesfully reached Destination
5360,5725_01,Earth,False,F/1094/S,TRAPPIST-1e,24.0,Tulsa Inc,Clindy Joycerton,False,156.0,0.0,Reached wrong destination
5361,5726_01,Europa,True,B/192/P,55 Cancri e,27.0,Blue Horizon,Bottom Dindeng,False,0.0,0.0,Succesfully reached Destination
5362,5727_01,Earth,False,G/920/P,55 Cancri e,28.0,Blue Horizon,Kenny Santin,False,0.0,0.0,Reached wrong destination
5363,5728_01,Earth,False,F/1185/P,TRAPPIST-1e,24.0,Blue Horizon,Jodia Wolferguson,False,0.0,217.0,Reached wrong destination
5364,5729_01,Mars,True,F/1186/P,TRAPPIST-1e,29.0,Blue Horizon,Honjay Merie,False,0.0,0.0,Succesfully reached Destination
5365,5730_01,Earth,False,F/1187/P,TRAPPIST-1e,25.0,Blue Horizon,Karlen Moodman,False,2029.0,1.0,Reached wrong destination
5366,5732_01,Earth,False,G/921/P,TRAPPIST-1e,20.0,Blue Horizon,Brancy Ocherman,False,0.0,0.0,Reached wrong destination
5367,5733_01,Earth,False,G/922/P,55 Cancri e,34.0,Blue Horizon,Billia Kerrealds,False,0.0,1745.0,Succesfully reached Destination
5368,5733_02,Earth,False,F/1188/P,,28.0,Blue Horizon,Tricky Buckeelez,False,0.0,0.0,Succesfully reached Destination
5369,5735_01,Earth,True,E/362/P,TRAPPIST-1e,,Blue Horizon,Myrace Peterstarks,False,0.0,0.0,Failed to reach
5370,5736_01,Earth,,F/1189/P,TRAPPIST-1e,23.0,Tulsa Inc,Ton Maynardner,False,1.0,,Succesfully reached Destination
5371,5737_01,Europa,False,C/216/S,TRAPPIST-1e,39.0,Blue Horizon,Mintard Inicont,False,0.0,11856.0,Reached wrong destination
5372,5737_02,Europa,False,C/216/S,TRAPPIST-1e,35.0,Tulsa Inc,Lesaton Inicont,False,0.0,7636.0,Succesfully reached Destination
5373,5738_01,Earth,True,G/929/S,TRAPPIST-1e,18.0,Tulsa Inc,Ritany Morelly,False,0.0,0.0,Reached wrong destination
5374,5739_01,Earth,True,G/930/S,TRAPPIST-1e,20.0,Tulsa Inc,Courta Cleminglas,False,0.0,0.0,Reached wrong destination
5375,5740_01,Europa,False,A/52/P,TRAPPIST-1e,42.0,Blue Horizon,Minopus Cattle,False,0.0,16.0,Failed to reach
5376,5740_02,Europa,False,A/52/P,55 Cancri e,32.0,Blue Horizon,Unukath Alaxed,False,70.0,764.0,Failed to reach
5377,5742_01,Earth,False,F/1096/S,55 Cancri e,50.0,Blue Horizon,Ger Rigginsen,False,57.0,29.0,Reached wrong destination
5378,5744_01,Earth,False,G/931/S,TRAPPIST-1e,23.0,Tulsa Inc,Felice Hinglendez,False,0.0,37.0,Succesfully reached Destination
5379,5746_01,Earth,False,G/932/S,TRAPPIST-1e,19.0,Blue Horizon,Rica Vandan,False,0.0,,Reached wrong destination
5380,5747_01,Earth,False,F/1192/P,TRAPPIST-1e,29.0,Tulsa Inc,Troya Hallahaney,False,715.0,47.0,Succesfully reached Destination
5381,5748_01,Europa,False,A/53/P,TRAPPIST-1e,35.0,Tulsa Inc,Sterfik Gealloyalt,True,247.0,436.0,Reached wrong destination
5382,5750_01,Earth,False,E/363/P,TRAPPIST-1e,18.0,Tulsa Inc,Herina Parklaney,False,0.0,625.0,Failed to reach
5383,5751_01,Earth,False,G/924/P,PSO J318.5-22,24.0,Tulsa Inc,,False,160.0,20.0,Reached wrong destination
5384,5755_01,Earth,False,G/933/S,TRAPPIST-1e,23.0,Blue Horizon,Loreen Cardner,False,88.0,0.0,Succesfully reached Destination
5385,5756_01,Earth,False,F/1194/P,TRAPPIST-1e,51.0,Tulsa Inc,Card Dicksons,False,542.0,0.0,Reached wrong destination
5386,5756_02,Earth,False,F/1194/P,TRAPPIST-1e,42.0,Blue Horizon,Billia Briggston,False,439.0,0.0,Reached wrong destination
5387,5756_03,Earth,False,F/1194/P,PSO J318.5-22,19.0,Blue Horizon,Inerry Briggston,False,5.0,0.0,Succesfully reached Destination
5388,5756_04,Earth,,F/1194/P,TRAPPIST-1e,23.0,Tulsa Inc,,False,0.0,0.0,Failed to reach
5389,5756_05,Earth,True,F/1194/P,TRAPPIST-1e,19.0,Blue Horizon,Fery Briggston,False,0.0,0.0,Succesfully reached Destination
5390,5756_06,Earth,False,F/1194/P,PSO J318.5-22,22.0,Tulsa Inc,Karena Briggston,False,158.0,0.0,Succesfully reached Destination
5391,5756_07,Earth,False,,TRAPPIST-1e,25.0,Blue Horizon,Shanie Garden,False,12.0,6.0,Reached wrong destination
5392,5756_08,Earth,False,F/1194/P,PSO J318.5-22,31.0,Blue Horizon,Wenise Briggston,False,11.0,0.0,Reached wrong destination
5393,5757_01,Earth,False,F/1195/P,TRAPPIST-1e,23.0,Tulsa Inc,Dianya Salin,False,0.0,0.0,Reached wrong destination
5394,5758_01,Earth,True,G/934/S,TRAPPIST-1e,22.0,Blue Horizon,Heidie Mcguirez,False,0.0,0.0,Reached wrong destination
5395,5761_01,Europa,True,B/220/S,TRAPPIST-1e,55.0,Tulsa Inc,Weino Icablebat,False,0.0,0.0,Reached wrong destination
5396,5763_01,Earth,False,F/1099/S,TRAPPIST-1e,40.0,Tulsa Inc,Andan Alentonway,False,0.0,0.0,Reached wrong destination
5397,5763_02,Earth,False,F/1099/S,TRAPPIST-1e,24.0,Tulsa Inc,Erick Alentonway,False,,0.0,Succesfully reached Destination
5398,5764_01,Earth,False,F/1100/S,TRAPPIST-1e,25.0,Tulsa Inc,Shery Nolds,False,0.0,0.0,Failed to reach
5399,5765_01,Europa,False,C/181/P,TRAPPIST-1e,42.0,Tulsa Inc,Altairk Heermy,False,0.0,1871.0,Succesfully reached Destination
5400,5767_01,Earth,True,G/936/S,PSO J318.5-22,33.0,Blue Horizon,Jonaye Josesh,False,0.0,0.0,Reached wrong destination
5401,5768_01,Europa,True,B/193/P,TRAPPIST-1e,54.0,Blue Horizon,Gatrino Cattle,False,0.0,0.0,Reached wrong destination
5402,5768_02,Europa,True,B/193/P,55 Cancri e,22.0,Tulsa Inc,Izarfik Cattle,False,0.0,0.0,Reached wrong destination
5403,5769_01,Europa,True,B/194/P,TRAPPIST-1e,22.0,Tulsa Inc,Menkard Oppont,False,0.0,0.0,Succesfully reached Destination
5404,5769_02,Europa,True,B/194/P,55 Cancri e,19.0,Tulsa Inc,Muonon Oppont,False,0.0,0.0,Reached wrong destination
5405,5771_01,Earth,False,G/937/S,TRAPPIST-1e,47.0,Tulsa Inc,Sanda Fielson,False,0.0,868.0,Succesfully reached Destination
5406,5772_01,Mars,False,F/1197/P,55 Cancri e,23.0,Blue Horizon,Vuls Sidne,False,610.0,858.0,Succesfully reached Destination
5407,5773_01,Europa,True,C/217/S,55 Cancri e,61.0,Tulsa Inc,Bosonan Sciatberit,False,0.0,0.0,Reached wrong destination
5408,5776_01,Earth,False,F/1102/S,TRAPPIST-1e,21.0,Blue Horizon,Luise Saundez,False,0.0,128.0,Reached wrong destination
5409,5777_01,Earth,,F/1199/P,PSO J318.5-22,46.0,Tulsa Inc,Katen River,,559.0,25.0,Reached wrong destination
5410,5778_01,Earth,False,G/926/P,TRAPPIST-1e,36.0,Blue Horizon,Verney Pernard,False,0.0,0.0,Succesfully reached Destination
5411,5779_01,Earth,False,G/938/S,TRAPPIST-1e,15.0,Blue Horizon,Glene Simsey,False,0.0,706.0,Failed to reach
5412,5780_01,Europa,False,B/195/P,TRAPPIST-1e,33.0,Blue Horizon,Genif Ousious,False,2233.0,6408.0,Failed to reach
5413,5780_02,Europa,True,B/195/P,TRAPPIST-1e,35.0,Blue Horizon,Hallux Ousious,False,0.0,0.0,Failed to reach
5414,5780_03,Europa,True,B/195/P,55 Cancri e,21.0,Blue Horizon,Betenar Ousious,False,0.0,0.0,Succesfully reached Destination
5415,5781_01,Earth,False,F/1200/P,55 Cancri e,21.0,Tulsa Inc,Nichad Harley,False,0.0,0.0,Reached wrong destination
5416,5783_01,Earth,False,F/1201/P,55 Cancri e,43.0,Blue Horizon,Alendy Scottuez,False,0.0,1197.0,Failed to reach
5417,5785_01,Earth,False,F/1104/S,PSO J318.5-22,34.0,Tulsa Inc,Dwin Mcgoway,False,571.0,0.0,Reached wrong destination
5418,5786_01,Earth,False,G/928/P,PSO J318.5-22,47.0,Tulsa Inc,Alfrey Sarios,False,14.0,3.0,Failed to reach
5419,5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27.0,Tulsa Inc,Ves Birte,False,850.0,0.0,Failed to reach
5420,5790_01,Europa,False,C/218/S,TRAPPIST-1e,46.0,Tulsa Inc,Markard Distured,False,0.0,1068.0,Succesfully reached Destination
5421,5791_01,Earth,False,G/941/S,,46.0,Tulsa Inc,Earlie Sancasey,False,183.0,7.0,Failed to reach
5422,5792_01,Europa,False,B/196/P,55 Cancri e,40.0,Tulsa Inc,Eltares Subwor,False,0.0,3338.0,Succesfully reached Destination
5423,5793_01,Europa,True,E/375/S,55 Cancri e,59.0,Blue Horizon,Dhenah Gloyanthy,False,0.0,0.0,Succesfully reached Destination
5424,5794_01,Europa,False,D/182/P,TRAPPIST-1e,45.0,Tulsa Inc,Winopus Shoeweely,False,0.0,1202.0,Succesfully reached Destination
5425,5795_01,Earth,False,F/1106/S,PSO J318.5-22,19.0,Tulsa Inc,Evey Hodes,False,0.0,95.0,Succesfully reached Destination
5426,5796_01,Mars,False,F/1107/S,TRAPPIST-1e,32.0,Tulsa Inc,Grog Pre,False,6769.0,0.0,Succesfully reached Destination
5427,5799_01,,True,F/1108/S,55 Cancri e,39.0,Blue Horizon,Cruts Cres,False,0.0,0.0,Failed to reach
5428,5800_01,Earth,False,F/1203/P,,40.0,Tulsa Inc,Belly Llobsoney,False,661.0,0.0,Succesfully reached Destination
5429,5802_01,Mars,False,D/175/S,TRAPPIST-1e,44.0,Tulsa Inc,Terry Killé,False,815.0,219.0,Succesfully reached Destination
5430,5804_01,Earth,True,G/933/P,TRAPPIST-1e,26.0,Tulsa Inc,Allyn Simpsonks,False,0.0,0.0,Reached wrong destination
5431,5806_01,Earth,False,F/1109/S,TRAPPIST-1e,22.0,Blue Horizon,Philda Snowaney,False,514.0,0.0,Failed to reach
5432,5808_01,Earth,False,G/934/P,TRAPPIST-1e,2.0,Blue Horizon,Keitha Josey,False,0.0,0.0,Reached wrong destination
5433,5808_02,Earth,False,F/1204/P,TRAPPIST-1e,18.0,Tulsa Inc,Ferry Josey,False,0.0,3.0,Failed to reach
5434,5808_03,Earth,False,F/1204/P,TRAPPIST-1e,53.0,Blue Horizon,Haryn Josey,False,751.0,0.0,Failed to reach
5435,5809_01,Earth,False,F/1205/P,TRAPPIST-1e,22.0,Blue Horizon,Violan Clemondsey,False,104.0,511.0,Reached wrong destination
5436,5809_02,Earth,False,F/1205/P,TRAPPIST-1e,46.0,Blue Horizon,Eilan Clemondsey,False,0.0,98.0,Reached wrong destination
5437,5810_01,Earth,True,G/935/P,TRAPPIST-1e,28.0,Blue Horizon,Valey Chapmaney,False,0.0,0.0,Succesfully reached Destination
5438,5810_02,,False,E/366/P,TRAPPIST-1e,31.0,Tulsa Inc,Annez Chapmaney,False,0.0,1489.0,Failed to reach
5439,5811_01,Europa,False,A/54/P,55 Cancri e,36.0,Blue Horizon,Haldah Fulatorly,False,1.0,4058.0,Succesfully reached Destination
5440,5811_02,Europa,False,A/54/P,55 Cancri e,46.0,Blue Horizon,Sadlam Fulatorly,False,35.0,3953.0,Failed to reach
5441,5812_01,Earth,True,G/943/S,TRAPPIST-1e,0.0,Tulsa Inc,Holey Domington,False,0.0,0.0,Failed to reach
5442,5812_02,Earth,False,G/943/S,TRAPPIST-1e,3.0,Blue Horizon,Garry Domington,False,0.0,0.0,Succesfully reached Destination
5443,5812_03,Earth,True,G/943/S,TRAPPIST-1e,12.0,Blue Horizon,Evaned Domington,False,0.0,0.0,Succesfully reached Destination
5444,5812_04,Earth,True,G/943/S,TRAPPIST-1e,2.0,Tulsa Inc,Ireen Domington,False,0.0,0.0,Failed to reach
